,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Cat
146,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@BrunoBernardino  I'm not able to use some variables poiting to the local path on the deployed env. __dirname it's undefined once deployed, and I'm unable to read a file from my apis scripts.",2020-02-07T11:19:14Z,37,,(III) Enhancement
147,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Got it @NicolasHz . Yeah, you'll need to resort to one of the solutions above, depending on which kind of file you need to read/access.",2020-02-07T18:31:55Z,38,,(III) Enhancement
148,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Just confirming, the config.js is not working on deployments.",2020-02-13T03:48:57Z,39,,(III) Enhancement
149,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Workaround I'm using:

and in the api definition where i need the path(allPosts folder contains all blogs in markdown format and it is located in project root )

It is working perfectly on local development.
But it is giving this error when deploying to zeit now.
",2020-03-30T06:22:06Z,40,,(III) Enhancement
150,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@sjcodebook like @BrunoQuaresma said, that workaround only works locally. I'm still using a separate @now/node deployment for lambdas to access the filesystem, and call that file via a request from the app itself (or generate whatever static result I need before deploying). Kinda insane, but it works.",2020-03-30T06:48:01Z,41,,(III) Enhancement
151,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Hi @BrunoBernardino... Do you mean a separate project with a custom node server?
However I don't understand why there's an ""includeFiles"" setting if then it's impossible to access them 🤔",2020-04-15T18:46:38Z,42,,(III) Enhancement
152,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@valse it can be on the same project. Here's a snippet of my now.json:

That way I can call them via something like:

from inside a next api page, assuming I have a lambdas/email.ts file which handles sending emails and reading from template files like pug.
I hope that helps!",2020-04-15T18:57:40Z,43,,(III) Enhancement
153,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Also, ""includeFiles"" only works for @now/node (maybe others, but not @now/next)",2020-04-15T18:58:10Z,44,,(III) Enhancement
154,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@BrunoBernardino looks like if using node functions, it now can't read ESM!
this is what happens when I try to import a list of mdx pages:
code

the error I get:
",2020-05-04T10:19:28Z,45,,(III) Enhancement
155,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@talentlessguy I'm not on the Zeit/Vercel team, just a happy customer. Seems like that might be better suited to their customer support, as I see a few potential issues just from that snippet:

You might want to use just nothing or __dirname instead of process.cwd() for base path. I haven't used the latter in lambdas, but the others, so I'm not sure if that's an issue or not
You're importing NextApiRequest and NextApiResponse as types, but this should be running from @now/node"", right? So the types should be imported like:



You're importing/reading from pages/... but are you including them via includeFiles? What does your now.json look like?
",2020-05-04T10:58:48Z,46,,(III) Enhancement
156,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@BrunoBernardino
I can't use __dirname because it is always /, process.cwd() instead, shows the real path
I accepted ur fixes and it worked:
lambdas/posts.ts

now.json

error I get:

Looks like typescript node function can't treat .mdx as a module :(",2020-05-05T15:18:32Z,47,,(III) Enhancement
157,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Alright, so it seems you found the problem. Try reading the file contents and parsing them instead of importing directly. I’ve never seen an import like that work, and it seems like something that would only work with some Babel magic, which you’re also welcome to use instead of plain TS.",2020-05-05T17:55:02Z,48,,(III) Enhancement
158,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@BrunoBernardino you're right, but it's not plain ts... I have the target set to esnext and module to esnext also, it should be able to import everything... but somehow it doesn't
anyways it's not related to the issue, gonna google it somewhere",2020-05-05T18:26:00Z,49,,(III) Enhancement
159,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"No worries. A couple of tips might be in https://mdxjs.com/advanced/typescript and https://mdxjs.com/getting-started/webpack which might make it so the @now/node deployment needs to be tweaked to use it. Anyway, their support should be of help.",2020-05-05T19:04:59Z,50,,(III) Enhancement
160,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,any movement on this? It would be great to be able to include html email templates for use in API Routes. Right now I am including them in JS files but I am not a particular fan of this hack.,2020-05-12T07:03:05Z,51,,(III) Enhancement
161,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Another hack is to use webpack raw-loader to embed them into js.


Then use templates.verify as a string.",2020-05-27T17:44:34Z,52,,(III) Enhancement
162,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,There's an issue going on with next-i18next that seems to be related to this one (vercel/vercel#4271) . Basically now doesn't put the .json files located inside /public/static/locales/ into the serverless function. Can anyone provide a workaround until the feature discussed here is added to next?,2020-05-31T18:10:47Z,53,,(III) Enhancement
163,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,@borispoehland have you tried the import/require workarounds from above? That should work.,2020-05-31T20:29:15Z,54,,(III) Enhancement
164,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"

@borispoehland have you tried the import/require workarounds from above? That should work.

@BrunoBernardino I don't know what exact comment you mean.

Can you give me an example of somehow importing all the .json files inside public/static/locales into the serverless function? And where to do this (in what file)?
I'm using next (as you stated earlier, includeFiles isn't compatible with @now/next, idk if this has any impact on my problem).
Besides, because next-i18next is kind of a blackbox to me (thus I don't want to import the files from there), I search for a way to entirely import them so that next-i18next can directly access them (in other comments above, sometimes only the PROJECT_DIRNAME was defined inside the next.config.json and the import had to be done manually. This is not what I try to reach). Like in  vercel/vercel#4271, I just want now to take my .json files into the serverless function somehow.",2020-06-01T06:36:30Z,55,,(III) Enhancement
165,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@borispoehland in any file inside pages/api (or that gets called by one there), do something like #8251 (comment)
You don't need to do anything with the import. The point is that the webpack vercel runs will then see those files need to be included, and it should work.
I hope that makes sense.",2020-06-01T07:04:33Z,56,,(III) Enhancement
166,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
@borispoehland in any file inside pages/api (or that gets called by one there), do something like #8251 (comment)
You don't need to do anything with the import. The point is that the webpack vercel runs will then see those files need to be included, and it should work.
I hope that makes sense.

@BrunoBernardino the problem with this approach is that I have lots of json files. Doing the import manually for every file is kind of cumbersome. Is there a easier way to tell now: ""Hey, please pick up all json files inside that directory recursively""? Thanks in advance
Edit: Even manually importing json files results in the same error than before. I'm going to open a new issue for this, I guess",2020-06-01T07:36:02Z,57,,(III) Enhancement
167,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"I opened a new issue for my problem, in case someone is interested in joining the discussion. Thanks for now, @BrunoBernardino !",2020-06-01T08:28:13Z,58,1.0,(III) Enhancement
168,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Another option / workaround to enable the ability to use __dirname as you would normally expect it to behave is to adjust the webpack config.
By default, webpack will alias various Node globals with polyfills unless you tell it not to:
https://webpack.js.org/configuration/node/
And the webpack default settings are to leave __dirname and __filename alone, i.e. not polyfill them and let node handle them as normal.
However, the Next.js webpack config doesn't use / reflect the webpack defaults 
All of that said, I have used the below custom Next config plugin to adjust the webpack config.

IMPORTANT: this works for my use case. It has not been tested in a wide range of environments / configurations nor has it been tested against all of the Next.js unit/integration tests. Using it may have unintended side-effects in your environment.
Also, Next may have specific reasons for not using the webpack default settings for __dirname and __filename. So again, the code below may have unintended side-effects and should be used with caution.

Also, the below plugin has been designed for use with the next-compose-plugins package: https://github.com/cyrilwanner/next-compose-plugins
But should work as a normal plugin as well: https://nextjs.org/docs/api-reference/next.config.js/custom-webpack-config
",2020-06-03T17:53:34Z,59,,(III) Enhancement
169,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"I implemented the solution by @jkjustjoshing, and while it works great locally, it does not work when I deploy the app to Vercel.
I get the following error:

My code:

Here's a link to the file: https://github.com/bengrunfeld/trend-viewer/blob/master/pages/api/graphql-data.js",2020-07-13T20:15:08Z,60,,(III) Enhancement
170,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@bengrunfeld yes, your solution only works locally.
I had a similar problem lately (wanted to read a file in a API route) and the solution was easier than expected.
Try path.resolve('./public/ts-data.csv')",2020-07-13T20:20:46Z,61,,(III) Enhancement
171,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,@borispoehland Thank you SO much!! Your solution worked beautifully!,2020-07-14T04:30:34Z,62,,(III) Enhancement
172,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@bengrunfeld no problem, I also found it out on coincidence (@BrunoBernardino ;)). It's the solution to everyone's problem here, I guess.",2020-07-14T04:33:53Z,63,,(III) Enhancement
173,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Please note, you still need to set next.config.js. I deleted the file after I saw that @borispoehland's solution worked, and received a similar error.
Then I reset it to @jkjustjoshing's solution above, deployed again to Vercel, and it worked.
",2020-07-14T06:50:19Z,64,,(III) Enhancement
174,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
Please note, you still need to set next.config.js. I removed it after I saw that @borispoehland's solution worked, and received a similar error.
I reset it to @jkjustjoshing's solution above, deployed again to Vercel, and it worked.


@bengrunfeld Really? Maybe you're still using the PROJECT_ROOT approach at another point in the code, because in my project it works without it. How does the error look like?",2020-07-14T06:53:08Z,65,,(III) Enhancement
175,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"When deploying to Vercel, how do I write a readFile in a Page that will work both in SSG and SSR/Preview mode?
Demo repository of where it does not work: https://github.com/mathdroid/blog-fs-demo
https://blog-fs-demo.vercel.app/",2020-07-26T03:11:09Z,66,,(III) Enhancement
176,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@mathdroid try moving readFile and readdir inside the getStaticProps and getStaticPaths functions, respectively, otherwise the code might run in the browser.
Importing fs should be fine on top, though.
Let us know how that works.",2020-07-26T07:04:51Z,67,,(III) Enhancement
177,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,@borispoehland Thanks for the wonderful solution. Did not expect path.resolve() to /public would work both locally and on Vercel 👀! You're my savior for the day. 👍,2020-08-03T00:22:33Z,68,,(III) Enhancement
178,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@borispoehland  i tried your solution inside a serverless functionbut still get:
ENOENT: no such file or directory, open '/var/task/public/posts.json'

i tried with our without the next.config.js

Maybe your solution does not work on serverless functions?",2020-08-12T09:04:58Z,69,,(III) Enhancement
179,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
@borispoehland  i tried your solution inside a serverless functionbut still get:
ENOENT: no such file or directory, open '/var/task/public/posts.json'

i tried with our without the next.config.js

Maybe your solution does not work on serverless functions?

I don't know why it doesn't work on your end... Sorry",2020-08-12T09:10:12Z,70,,(III) Enhancement
180,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Ok i made it work for read using @bengrunfeld  code but unfortunately you cannot write:
[Error: EROFS: read-only file system, open '/var/task/public/posts.json']
So no way to update a cache to avoid too much database calls :(",2020-08-12T09:51:02Z,71,,(III) Enhancement
181,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@neckaros have you tried using my approach to read a file other than .json, e.g. a .jpg file?",2020-08-12T10:31:06Z,72,,(III) Enhancement
182,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
Ok i made it work for read using @bengrunfeld  code but unfortunately you cannot write:
[Error: EROFS: read-only file system, open '/var/task/public/posts.json']
So no way to update a cache to avoid too much database calls :(

@neckaros you should be able to write and read from S3 (or some other, external filesystem), but I usually use redis for quick, cached things that can be volatile. https://redislabs.com keeps it ""serverless"", and I've got production-ready code examples in https://nextjs-boilerplates.brn.sh if you want.",2020-08-12T13:20:48Z,73,,(III) Enhancement
183,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@borispoehland i could read but not write from serveless function. But I ended up having it working by refresh my cache in the incremental builds (revalidate) instead of on add new content . Which I guess is not a bad pattern. Thanks for your help!
@BrunoBernardino thanks i will have a look. Really looking to a fully free hobbyist solution that does not break once you have a few users :)",2020-08-13T06:53:00Z,74,,(III) Enhancement
184,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
Really looking to a fully free hobbyist solution that does not break once you have a few users :)

Copy that. RedisLabs and Vercel did that for me. 💯",2020-08-13T14:34:34Z,75,,(III) Enhancement
185,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"After some digging I got writing files working with the extended os package...

reading a file works with @subwaymatch solution
const logoPath = path.resolve('./public/logo.png')",2020-08-25T06:45:48Z,76,,(III) Enhancement
186,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
After some digging I got writing files working with the extended os package...

reading a file works with @subwaymatch solution
const logoPath = path.resolve('./public/logo.png')

Nice, are you able to read back the contents of this file? Is the directory accessible and permanent?",2020-10-01T11:27:42Z,77,,(III) Enhancement
187,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@marklundin With a function named tmpdir I doubt it's permanent, but if this works, then it would be good to know how temporary actually tmpdir is, yeah... 🤔",2020-10-01T11:58:50Z,78,,(III) Enhancement
188,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Any updates on this? I'm wondering why it works in getInitialProps, but not in API routes 🤷‍♂️
My current workaround
",2020-10-13T20:16:06Z,79,,(III) Enhancement
189,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,currently having this issue in API routes too,2020-10-14T07:47:00Z,80,,(III) Enhancement
190,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
currently having this issue in API routes too

There are a few working solutions here, what problem are you having, specifically?",2020-10-14T12:25:17Z,81,,(III) Enhancement
191,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"I'm struggling to get this working even with suggestions from this thread. My use-case is I'm writing a guide and want to show the source-code for the component alongside the component itself. My method for doing this is using fs to load the component's jsx file inside getServerSideProps and passing the string value of the file contents as a prop.
I was feeling over the moon about having it working locally, but then when I went to deploy it, the joy has gone :(
Please see: https://github.com/ElGoorf/i18next-guide/blob/fix-example-components/pages/plurals.jsx",2020-10-17T00:38:38Z,82,,(III) Enhancement
192,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@ElGoorf your problem is that the public files are on an edge, and the functions are on a lambda. Now, @vercel/next still doesn't allow for includeFiles, so the easiest way for you to get it working would be to use a lambda function with it.
Here's some sample code that helped others here: #8251 (comment)",2020-10-17T06:03:20Z,83,,(III) Enhancement
193,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Thanks @BrunoBernardino I didn't realise I'd missed the ""x hidden items load more..."" and thought I was going crazy from the thread losing meaning!
Unfortunately, I struggled with your solution, as it's the first time I've heard of Edge/Lambda, however, I found @balthild's solution was closer to what I was originally after before trying the node.fs method: #8251 (comment)",2020-10-17T14:59:06Z,84,,(III) Enhancement
194,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Great! Did you get it working? Or are you still having issues?
I'm not sure Vercel even uses that terminology, but by Edge I mean CDN, where static files are served from, and by lambda I mean the ""backend"" functions that get called from the API routes, which are isolated like AWS Lambda functions.",2020-10-17T17:12:27Z,85,,(III) Enhancement
195,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Hey,
Any update on writing to files using next.js on vercel? I can read no problem. Using the const logoPath = path.resolve('./public/logo.png')
I'm attempting to overwrite the public/sitemap.xml file (due to the size limits on vercel) I can only return it without error as a static file in the public folder. I have previously implemented the sitemap with zlib and streaming the response but it seems to wait until the stream is finished and then return it. This doesn't hit the size limitation error, but unfortunately it's very slow. I'm open to any suggestions people might have. The sitemap is built from an API call to a separate backend and needs to be updated regularly.
Things I have attempted :

Zipping and streaming the xml - works but very slow.
Building and returning sitemap from an api function, unfortunately this hits the size limit.
Reading static xml file from public folder (works) regardless of size, but not updatable.
Test writing to this file, doesn't work. Test writing to any file/folder doesnt work
Test returning static xml file from ""api"" function, size error. This works locally.
Test returning static xml file from ""page"" getServerSideProp size error. This works locally.
Would appreciate any ideas at all?
",2020-10-23T15:57:55Z,86,,(III) Enhancement
196,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Hey @emomooney, I don't imagine Vercel ever allowing to write files in a function (even for caching), since the main ""advantage"" of serverless is its statelessness, and that would add state to it, so I think you'll need to use the edge/cdn for it.

I have previously implemented the sitemap with zlib and streaming the response but it seems to wait until the stream is finished and then return it.

I'm curious if you were just experiencing this slowness for subsequent calls, or just the first, for the cold start? I imagine this was an API call to Vercel via a next.js api function, or a dedicated lambda, similar to what I do here.
If it was and it was still too slow, is your ""separate backend"" outside of Vercel? If so, you can potentially use it to build a sitemap.xml file and vercel --prod it into a domain, basically ""caching"" the file to be readable and accessible, and you'd just need to update the robots.txt to link the sitemap to another domain/subdomain.",2020-10-24T06:31:34Z,87,,(III) Enhancement
197,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Also just ran into this issue, and this one becomes extra annoying when your next app is part of a monorepo setup, since ./ can mean very different things depending on the environment you're running the API handler in.",2020-12-03T16:01:13Z,88,,(III) Enhancement
198,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"I'm trying to read a directory (pages directory) in an API route.
When I try @jkjustjoshing's workaround and do readdirSync(join(serverRuntimeConfig.PROJECT_ROOT, './pages')), I get this error in Vercel Functions realtime logs:

Which presumably doesn't work because those files aren't being copied into the serverless environment?
Is there a way to do this?",2020-12-23T16:48:54Z,89,,(III) Enhancement
199,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,@remjx it's not currently possible. What are you trying to do? Is it something you can do before deploying? Or can it be deployed as a separate @vercel/node function/build?,2020-12-23T16:55:47Z,90,,(III) Enhancement
200,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@BrunoBernardino I have something like this:

I don't want a User to be able to be created with the name ""blog"" because it conflicts with an existing route. So I'd like to be able to read the pages directory so I can automatically add ""blog"" to the list of off-limits usernames.

Is it something you can do before deploying?

Good idea. I'm now generating a .json file in the /public folder during build but am still getting an ENOENT error when I try to read the file.
I don't understand what's going on in your workaround to read files. Is there documentation for these configuration options?",2020-12-23T17:54:28Z,91,,(III) Enhancement
201,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"
@BrunoBernardino I have something like this:

I don't want a User to be able to be created with the name ""blog"" because it conflicts with an existing route. So I'd like to be able to read the pages directory so I can automatically add ""blog"" to the list of off-limits usernames.

Is it something you can do before deploying?

Good idea. I'm now generating a .json file in the /public folder during build but am still getting an ENOENT error when I try to read the file.
I don't understand what's going on in your workaround to read files. Is there documentation for these configuration options?

I know this isn't exactly what you'd like to achieve, but have you thought about prepending a ""user"" in front of the route?
/pages/user/[userName].jsx
That way, you don't have to worry about conflicting usernames, especially not when new pages are added in the future
Edit: I thought about it for a short time and I'm sure now that you have to prepend at least something to the route. Otherwise, let's assume that your project is successful and you have many users. In the future, you then want to add a new page: /pages/about.jsx. To prevent conflicts, that would mean that you possibly have to delete an existing user account of the user named ""about"". I don't think that you want this race condition to be possible to occur, so I think the smartest way is to prevent a conflict by prepending something in front of the slug.",2020-12-23T18:17:59Z,92,,(III) Enhancement
202,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@remjx

Good idea. I'm now generating a .json file in the /public folder during build but am still getting an ENOENT error when I try to read the file.

Yes, public/* files are deployed to an edge/CDN, not available to the serverless function. You should be able to generate that .json file inside the pages directory and simply import it or require it (make sure your tsconfig.json supports it, maybe also jest if you're using it), and the file will be available.

I don't understand what's going on in your workaround to read files. Is there documentation for these configuration options?

Yes, but it's always changing and it's ""deprecated"" now: https://vercel.com/docs/configuration#project/builds",2020-12-23T18:42:27Z,93,,(III) Enhancement
203,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,@BrunoBernardino moving the .json file to /pages and importing it works. Thank you!,2020-12-23T20:41:03Z,94,,(III) Enhancement
204,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Did anyone manage to be able to read from their filesystem in getServerSideProps? I tried @jkjustjoshing's suggestion, but it only works locally and not when deployed to Vercel.
Reproducible example: https://github.com/robertcoopercode/with-mdx-remote-app
Related GitHub discussion: #22853",2021-03-07T19:04:17Z,95,,(III) Enhancement
205,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@robertcoopercode Maybe this code example helps (it used to be d deployed to Vercel, though now it's not). I think you need __dirname or process.cwd()",2021-03-07T20:05:22Z,96,,(III) Enhancement
206,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"Just noticed this thread and wanted to share a short note.
I've been able to read successfully files located in the public dir from serverless functions using fs.readFile/fs.readDir:

Today I noticed that enabling Webpack 5 breaks this behaviour (no clue why), causing the function to throw:
",2021-04-24T12:04:18Z,97,,(III) Enhancement
207,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@robertcoopercode how did you manage to solve this issue? I am accessing the filesystem using getServerSideProps and process.cwd() which works fine locally but it is still failing on Vercel for me with the following error:
",2021-04-28T07:43:27Z,98,,(III) Enhancement
208,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,"@fernandoabolafio my code example from above worked in Vercel up until very recently (I'm no longer deploying to it, but you should be able to clone and deploy to test). If that no longer works, maybe they changed something.",2021-04-28T08:25:59Z,99,,(III) Enhancement
209,https://github.com/vercel/next.js/discussions/32236,2019-08-05T18:13:45Z,@BrunoBernardino thanks for your answer. I just found this: https://vercel.com/support/articles/how-can-i-use-files-in-serverless-functions. It is an official note from Vercel saying that accessing the filesystem from pages SSR isn't working. It is actually pointing to this thread as a reference.,2021-04-28T08:50:56Z,100,,(III) Enhancement
210,https://github.com/vercel/next.js/discussions/12246,2020-04-27T16:41:59Z,"As a follow-up: I also saw this discussion #11945, but the answer doesn't help me in anyway because I do not want the error page to be static.",2020-04-27T16:42:53Z,1,,(III) Enhancement
211,https://github.com/vercel/next.js/discussions/12246,2020-04-27T16:41:59Z,This can't be proper behavior. I created an issue for it: #12256,2020-04-27T19:24:54Z,2,1.0,(III) Enhancement
212,https://github.com/vercel/next.js/discussions/12246,2020-04-27T16:41:59Z,"I was able to solve it by changing the getServierSideProps function to
",2020-04-28T13:52:08Z,3,,(III) Enhancement
213,https://github.com/vercel/next.js/discussions/12246,2020-04-27T16:41:59Z,"same issue here, can't solve it easily with initial props
I have the same need because I am localizing my 404 page
works fine otherwise, a 404 or a 500 is handled by the error.tsx, I don't see the point of trying to generate a 404 static page",2020-11-30T16:16:22Z,4,,(III) Enhancement
214,https://github.com/vercel/next.js/discussions/12246,2020-04-27T16:41:59Z,Any updates on this? I'm getting the same error for /500 page,2021-04-29T15:18:16Z,5,,(III) Enhancement
215,https://github.com/vercel/next.js/discussions/12246,2020-04-27T16:41:59Z,I have similar error on prod build. I don't like the fact that Next.js doesn't report any errors during dev and then when you try to compile for prod a lot of stuff breaks. If prod doesn't compile dev shouldn't compile too.,2021-12-31T15:45:23Z,6,,(III) Enhancement
216,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,,2020-04-29T22:23:24Z,1,,(III) Enhancement
217,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,"Any hints on how to do what the op asked? I'm having the same problem and simply modifying the _document.js will not work to change the  attributes per page(route), since

Document is only rendered in the server, event handlers like onClick won't work

As mentioned in the caveats.",2020-05-06T09:22:38Z,2,,(III) Enhancement
218,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,I have the same question. react-helmet has 'bodyAttributes' and 'htmlAttributes' that are very useful for getting the right attributes in place per route in SSR. Is there a way to tap into this with the next/head?,2020-06-12T00:55:47Z,3,,(III) Enhancement
219,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,"How about using withRouter and then extracting the current route/path to do the comparison and inject properties based on the current router/path?
const { router: { pathname, query, asPath } = this.props ?",2020-06-12T01:45:49Z,4,,(III) Enhancement
220,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,@srikanth912 That's a good trick! The downside to this is that the logic is now in multiple places — while the rest of the page meta info is in the  component.,2020-06-12T02:09:25Z,5,,(III) Enhancement
221,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,"This seems like a missing feature, no? It seems like refactoring from react-helmet should be relatively straightforward 🤔.",2020-07-07T18:37:40Z,6,,(III) Enhancement
222,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,"if you use something like a wrapper, you can use componentDidMount
`class Container extends React.Component{

}`",2021-02-20T03:37:12Z,7,,(III) Enhancement
223,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,Can you make this an issue not a discussion? It really IS a missing feature. I will continue using react-helmet-async instead because I am setting classes on body to hide certain elements on the page based on the route.,2021-03-01T15:02:07Z,8,1.0,(III) Enhancement
224,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,,2021-03-15T16:29:03Z,9,,(III) Enhancement
225,https://github.com/vercel/next.js/discussions/12325,2020-04-29T20:42:02Z,"@mimshins
For best results, use both _document.js and _app.js to ensure that your server side rendered pages have the correct body class (or any other attribute on body or html) and that these classes updated correctly when user navigates between pages.



Here is the post with full explanation.",2021-08-01T18:01:22Z,10,,(III) Enhancement
226,https://github.com/vercel/next.js/discussions/32582,2021-12-15T06:25:54Z,I have the same error,2021-12-15T10:40:16Z,1,,(II) Unrelated Repository
227,https://github.com/vercel/next.js/discussions/32582,2021-12-15T06:25:54Z,"
I have the same error

I was fixed this error by downgrade the firebase version to ""firebase"": ""9.4.0"",",2021-12-15T11:06:03Z,2,,(II) Unrelated Repository
228,https://github.com/vercel/next.js/discussions/32582,2021-12-15T06:25:54Z,"

I have the same error

I was fixed this error by downgrade the firebase version to ""firebase"": ""9.4.0"",

Didn't work for me.",2021-12-15T16:44:29Z,3,,(II) Unrelated Repository
229,https://github.com/vercel/next.js/discussions/32582,2021-12-15T06:25:54Z,I had the same problem spent almost 6 hours debugging the issue eventually I removed the old firebase version and installed yarn add firebase@9.4.0  it worked. Don't know what's the problem though but it seems with the new version of firebase.,2021-12-16T12:51:56Z,4,,(II) Unrelated Repository
230,https://github.com/vercel/next.js/discussions/32582,2021-12-15T06:25:54Z,"
I had the same problem spent almost 6 hours debugging the issue eventually I removed the old firebase version and installed yarn add firebase@9.4.0 it worked. Don't know what's the problem though but it seems with the new version of firebase.

when I downgrade to firebase@9.4.0 Im getting error like ""app.firestore is not a function"" here is my firebase file
",2021-12-16T18:53:01Z,5,,(II) Unrelated Repository
231,https://github.com/vercel/next.js/discussions/32582,2021-12-15T06:25:54Z,"This doesn't sound like Next.js related. Moving to discussions. If you think this is wrong, please open a new bug report with a reproduction we can investigate. 🙏",2021-12-16T19:03:10Z,6,1.0,(II) Unrelated Repository
232,https://github.com/vercel/next.js/discussions/32582,2021-12-15T06:25:54Z,"I'm experiencing the same problem, downgrading didn't help.
Looks like the same error other folks are having with the firebase-js-sdk library (this firebase.proto file that can't be found).
[this comments in the relevant issue] (firebase/firebase-js-sdk#3541 (comment)) Seems to be relevant but i'm afraid i'm out of my league:

As a workaround, you should exclude any firebase package including firestore from being bundled when doing SSR. Can you try the solution I provided for a similar issue? Does it solve your problem?

is it possible to do such a thing with vercel?",2021-12-17T09:37:34Z,7,,(II) Unrelated Repository
